boro_cd,borough,population,area_km2,pop_density,poverty_rate,pct_nonhisp_black,pct_hispanic,rent_burden_rate,radiance_raw,z_light,z_noise_obj,z_air,z_heat,noise_obj_db_mean,dot_exposure_index,dot_pct_above_65dB,rate_per_1k_pop,rate_per_km2,late_night_share,weekend_uplift,warm_season_ratio,no2_mean_primary,pm25_mean_primary,tmin_mean_primary,nighttime_crimes_total,crimes_per_year,felonies,misdemeanors,felony_share,crime_rate_per_1k,violent_crimes,violent_rate_per_1k,shots_total,shots_per_year,shots_nighttime,shots_nighttime_share,total_licenses,on_premises_count,license_rate_per_1k_pop,on_premises_rate_per_1k_pop,ems_total,ems_nighttime,fire_total,fire_nighttime,total_violations,dep_violations,nypd_violations,violation_rate_per_1k,ahv_total_permits,ahv_nighttime_permits,ahv_nighttime_share,total_permits,permits_per_year,mean_volume,median_volume,mean_year_built,mean_floors,total_res_units,depression,heavy_drinking,obesity,poor_health,nycha_pop_share,nycha_buildings,Loud Music/Party,Loud Talking,Banging/Pounding,Car/Truck Music,Car/Truck Horn,Engine Idling,res_action_taken_share,res_summons_issued_share,median_response_hours,crash_count,persons_injured,persons_killed,ped_injured,cyclist_injured,crash_rate_per_1k,injury_rate_per_1k,night_crash_severity,non_noise_311_count,homeless_count,streetlight_count,drug_alcohol_count,quality_of_life_count,non_noise_311_per_1k,homeless_per_1k,fire_incidents_night,structural_fires_night,fire_night_day_ratio,fire_incidents_night_per_1k,streetlight_complaints,streetlight_complaints_per_km2,late_night_ridership,subway_stations,pct_ridership_late_night,late_night_entries_per_1k,subway_stations_per_km2,transit_desert_flag,taxi_trips_night,rideshare_trips_night,total_ride_trips_night,taxi_pickups_night_per_1k,rideshare_pickups_night_per_1k,total_ride_pickups_night_per_1k,rideshare_to_taxi_ratio,arrest_count,felony_arrests,drug_arrests,dui_arrests,arrest_rate_per_1k,felony_arrest_rate_per_1k,drug_arrest_rate_per_1k,dui_arrest_rate_per_1k,all_hours_arrest_to_night_crime_ratio,citibike_trips_night,citibike_stations,citibike_trips_night_per_1k,citibike_stations_per_km2,citibike_coverage_flag,night_film_permits,film_activity_per_1k,restaurant_count,late_night_food_count,cuisine_diversity,restaurants_per_1k,late_night_food_per_1k,n_waste_zones,commercial_waste_zone_pct,energy_use_per_sqft,electricity_use_per_sqft,large_buildings_per_km2,helicopter_complaints_night,helicopter_complaints_night_per_1k,helicopter_pct_of_noise,subway_stations_late_night,mean_trains_per_hour_late_night,subway_last_train_hour,late_night_transit_gap,wifi_hotspots,linknyc_kiosks,wifi_hotspots_per_km2,linknyc_kiosks_per_1k,ems_response_min_night,ems_response_min_day,ems_night_day_response_ratio,ems_incidents_night_est,cd_name
111,1,125413.0,6.146338865951981,20404.504654751945,0.3199408746460588,0.3087478969484822,0.42999529554352417,0.5341247311861562,85.90137736002605,0.5342677625597045,0.8676377912209373,-0.04128039122893545,0.38008390406251297,70.2265853881836,56.831627800422886,0.24426604099521412,54.42816932853851,1110.579834413791,0.2162320539115148,1.6229765643875333,1.0494364247577614,16.596832275390625,6.527066866556804,20.550639909246694,3886.0,1295.3,1657.0,2229.0,0.426,10.33,1425.0,3.79,2198,732.6666666666666,1007,0.4581437670609645,204,61,1.6266256289220415,0.4863929576678653,132784,34704,51979,12515,4684.0,2080.0,238.0,2.866230735245704,1148,95,0.0827526132404181,5497,1832.3333333333333,46.54398148148148,41.0,1929.658691588785,4.778748590755355,59729,12.494380438200071,6125.451275028908,34627.03294276521,71821.96079672688,0.0222385239169783,175.0,22502.0,3387.0,6124.0,2202.0,268.0,276.0,0.3834075273168758,0.0306218804802374,0.4758333333333333,1770,834,3,109,105,4.704456475803944,2.2166761021584684,0.488135593220339,12366,305,159,447,2947,32.867406090277726,0.8106549294464424,12515,598,0.5285407797824178,33.26343095744992,159,8.622741064781525,4229891.0,5.0,9.52342173698,11242.563902200463,0.8134661381869364,0.0,49266.0,509353.0,558619.0,523.7734525128974,5415.20682332241,5938.980275835307,10.338834084358382,16380,6283,3272,193,43.53615653879582,16.69949154659671,8.696599767700851,0.5129718078136504,4.215131240349974,198253.0,1087.0,526.9336777952312,176.84753844183996,1,173.0,0.4598141075220803,333,156,37,2.655227129563921,1.2438901868227377,2,100.0,87.35621621621621,29.63244421321695,60.19649422583329,30.0,0.0797365504373549,0.16,5.0,11.866666666666667,23.0,0,93,42.0,15.130470170277016,0.3348935118368909,10.28179718317977,11.748704521067015,0.8751430563891632,23080.0,MN 11
112,1,202680.0,7.242831524725994,27983.530930973528,0.17521241787094033,0.06385886322935219,0.681820648554246,0.5084881569189503,71.90425109863281,0.01122613027493482,1.2196149763620379,0.2373713071374052,-1.4842368024367043,71.67073059082031,53.53591579278106,0.094647990638799,80.0899865316211,2241.388598447919,0.2061106320068991,1.9481587023235423,1.4266497000545357,16.83072280883789,6.70390526453654,20.063944218815237,8223.0,2741.0,3930.0,4293.0,0.478,13.52,2800.0,4.6,2473,824.3333333333334,1257,0.5082895268904165,417,154,2.0574304322084074,0.7598184329978291,108531,29422,41924,11279,4684.0,2080.0,238.0,2.866230735245704,1151,57,0.049522154648132,5920,1973.3333333333333,58.41843191196699,41.0,1924.81713605712,4.823856858846918,75860,13.500000001921572,10999.99999696594,77999.999965614,173999.9999393188,0.0072725478586935,7.0,74793.0,7518.0,8533.0,15385.0,963.0,1907.0,0.3158504960747696,0.0250205775885721,0.5061111111111111,1839,878,10,124,68,3.024472074205644,1.443983948424446,0.531810766721044,32390,137,175,134,8497,53.26952174199065,0.2253141240707848,11279,576,0.6134225267852287,18.549766462732713,175,8.053680311224158,7098695.0,13.0,11.225854638308425,11674.717123873428,1.7948201836442408,0.0,7747.0,695159.0,702906.0,50.96375238471153,4573.113610946648,4624.077363331359,89.73267071124306,11920,5334,1151,134,19.603973422801133,8.772449180974936,1.892967567923163,0.2203802381422274,1.449592606104828,96891.0,1071.0,159.34971383461613,147.86557051407553,1,75.0,0.1233471482139332,492,215,40,2.4274718768502073,1.0607854746398262,1,100.0,94.01615881809788,20.149189342299408,149.52232760667022,34.0,0.055917373856983,0.06,14.0,7.059523809523809,23.0,0,75,54.0,10.354731828716774,0.2664298401420959,10.28179718317977,11.748704521067015,0.8751430563891632,37299.0,MN 12
201,2,100606.0,5.611136815229205,17929.700043482262,0.3924168306049691,0.2553227441703278,0.6978709023318689,0.5993387658543224,112.21172332763672,1.5174271657032412,0.6261310165784322,0.5216894153280835,0.7625783867836066,69.2356948852539,55.960581140661326,0.09535454394435751,58.425938810806514,1047.5595576366095,0.28070772371554953,1.6546508340401471,1.2852976913730254,17.962737401326496,6.703210989634196,20.650493124256965,8261.0,2753.7,3737.0,4524.0,0.452,27.37,3021.0,10.01,1760,586.6666666666666,867,0.4926136363636363,195,44,1.9382541796711923,0.4373496610540127,114138,30522,47357,11652,746.0,488.0,195.0,0.5145636693217968,3113,662,0.2126566013491808,4402,1467.3333333333333,107.07647114564578,34.0,1952.3233788395903,3.300928571428571,47809,16.135026725473494,7999.999999999999,144000.0,324000.0,0.0473629803391447,87.0,15784.0,1649.0,8611.0,2355.0,133.0,169.0,0.3574963220542999,0.0227698274709107,0.9358333333333332,1625,856,12,103,65,5.384039387975535,2.8361462868351124,0.6006153846153847,11734,70,89,73,4219,38.877734263695345,0.2319278505589461,11652,571,0.5439014143677356,38.60604735304057,89,5.286933763174569,4840179.0,9.0,13.996825614215252,16036.747311293562,1.6039012539967794,0.0,2654.0,402035.0,404689.0,35.17351516476817,5328.177908540909,5363.351423705678,151.48266767143934,16581,6852,1905,188,54.93708128739837,22.70242331471284,6.3117507902113195,0.6228919415011696,2.0071419924948555,82513.0,792.0,273.3866104738617,141.1433103517166,1,40.0,0.1325302003193978,241,135,31,2.395483370773115,1.3418682782339026,2,100.0,84.1123076923077,27.080654757243547,69.50238767319378,3.0,0.0099397650239548,0.02,10.0,7.666666666666667,23.0,0,75,58.0,13.365843783306495,0.5765063713893804,10.893458711314478,10.764518483890306,1.0119782624385043,19973.0,BX 1
202,2,55508.0,5.742061561179732,9666.911336386933,0.32493113322098194,0.22209715745654,0.7347197655928963,0.5720960385608866,100.84615580240886,1.0927210596624262,-0.4646734045468789,0.8638263897802263,1.1418295397156675,64.76017761230469,55.91973497597681,0.09401724091124891,41.64656697218202,405.9517605591616,0.20034320034320036,2.117670364500792,1.2279322853688028,17.96148618062337,6.978816986083984,20.74949964233067,4098.0,1366.0,1911.0,2187.0,0.466,24.61,1675.0,10.06,765,255.0,369,0.4823529411764706,124,14,2.233912228867911,0.2522158968076674,56681,15092,18835,5047,746.0,488.0,195.0,0.5145636693217968,1157,4,0.003457216940363,2352,784.0,,,1949.076165214096,2.710791777693186,22088,18.299855100613676,7999.855100613674,143990.87133866147,323979.2793877554,0.0206456726958276,38.0,9346.0,820.0,2239.0,1694.0,79.0,111.0,0.5306729793709841,0.0234697328373351,0.6841666666666667,1226,544,7,58,35,7.362302130623814,3.2667963776993107,0.5008156606851549,7923,28,75,20,2541,47.57872739064639,0.1681439312051116,5047,276,0.6100715598104632,30.30794359972136,75,4.353696392839607,2827495.0,6.0,16.19066504440974,16979.504455814178,1.0448871342815058,0.0,561.0,208690.0,209251.0,13.475535058009656,5012.8510004563905,5026.326535514399,371.9964349376114,8656,4017,330,56,51.980495303980206,24.122648987533328,1.9816963320602432,0.3362878624102232,2.112249877989263,24643.0,268.0,147.98467488169874,46.67162533124059,1,7.0,0.0420359828012779,115,65,19,2.0717734380629818,1.1710023780355985,2,100.0,86.44225352112676,25.191605528422627,49.457991022657936,0.0,0.0,0.0,6.0,7.916666666666667,23.0,0,7,0.0,1.21903498999509,0.0,10.893458711314478,10.764518483890306,1.0119782624385043,11020.0,BX 2
203,2,88856.0,4.161660510910736,21351.092855134113,0.35228757305006825,0.3936481498154317,0.5578914198253354,0.5792332429491278,100.95192972819011,1.0966735971876744,0.17114183324175183,0.3275456510854907,0.2931140369471272,67.368896484375,56.77691624646811,0.16308717571669465,87.92878364995047,1877.375624349091,0.25393574811212083,1.756373937677054,1.4971220260936302,17.256292978922527,6.690194129943848,20.527935736421227,6168.0,2056.0,2922.0,3246.0,0.474,23.14,2462.0,9.24,2260,753.3333333333334,1099,0.4862831858407079,104,9,1.170433060232286,0.1012874763662555,99185,28019,36435,9994,746.0,488.0,195.0,0.5145636693217968,673,4,0.0059435364041604,2773,924.3333333333334,96.7042957042957,64.0,1956.106382978723,3.176553125,38666,15.283653657387362,7999.999999999999,144000.0,324000.0,0.0319730800396146,86.0,22180.0,4187.0,7665.0,2360.0,83.0,181.0,0.3848878708783891,0.0124647099557875,0.5338888888888889,1106,501,2,90,36,4.149035143002911,1.8794453947960748,0.4710669077757685,13484,46,59,174,3861,50.58371597491072,0.1725638486239909,9994,596,0.629956002672617,37.4913718075688,59,4.725525194599533,982854.0,2.0,17.165551671532125,3687.0667146844335,0.4805618841965626,1.0,1331.0,369328.0,370659.0,19.97238978422016,5541.970529095765,5561.942918879986,277.4815927873779,10183,4619,647,50,38.20038414213259,17.327661234656826,2.427148044776567,0.1875694006782509,1.6509403372243838,64189.0,589.0,240.797845202725,141.5254748958877,1,2.0,0.00750277602713,89,47,19,1.00162059962186,0.5289457099126678,2,100.0,89.45030487804878,28.224000900286544,78.81214900823628,1.0,0.003751388013565,0.01,2.0,7.583333333333334,23.0,0,27,3.0,6.487585436653596,0.0337624921220851,10.893458711314478,10.764518483890306,1.0119782624385043,17641.0,BX 3
204,2,153883.0,5.1580060932322,29833.8150863973,0.33027163933935394,0.3142777304835492,0.6150127044572825,0.57123512888585,111.81865946451823,1.5027392390018366,1.897711285939742,0.27018888130370494,-0.03904203235673021,74.45292663574219,56.320063855513794,0.1417883309730516,66.58955180234334,1986.6203751571852,0.2017175758758661,1.9958757458757461,2.0213982358706306,17.636253356933594,6.566997051239014,20.44122376303742,7804.0,2601.3,3760.0,4044.0,0.482,16.9,3338.0,7.23,2463,821.0,1180,0.4790905399918798,375,167,2.4369163585321316,1.0852400849996426,121778,33789,40929,11116,746.0,488.0,195.0,0.5145636693217968,1300,302,0.2323076923076923,4388,1462.6666666666667,40.27506775067751,43.0,1937.4365911396685,3.654608607251779,58313,11.981789710200802,8000.0,144000.0,324000.0,0.0116387125283494,35.0,44799.0,2415.0,7748.0,10548.0,436.0,689.0,0.3910360506658006,0.0151465942307124,1.5638888888888889,1720,841,7,129,48,3.725774343711348,1.8217303622449088,0.5296511627906977,32140,439,125,219,8024,69.61999267842019,0.950938916796094,11116,522,0.6214291304688111,24.07889977017171,125,8.07779603671934,6190062.0,6.0,17.964923649258782,13408.589642780553,1.1632026292875848,0.0,2991.0,520012.0,523003.0,25.915793167536375,4505.691553539594,4531.60734670713,173.8589100635239,17823,7964,864,101,38.60725356277172,17.251201670533238,1.8715517633526768,0.2187809352993291,2.283828805740646,110456.0,858.0,239.26402959824452,166.33797598812464,1,5.0,0.0108307393712539,279,128,28,1.813065770747906,0.8318007837123008,1,100.0,88.34736842105264,19.385677632803336,143.65552471701673,3.0,0.0064984436227523,0.01,7.0,7.214285714285714,23.0,0,48,17.0,9.305621034300678,0.1104735415867899,10.893458711314478,10.764518483890306,1.0119782624385043,30550.0,BX 4
205,2,137347.0,3.559644539813331,38584.47057390807,0.3413177132282176,0.2608793785084494,0.6872155926230642,0.6011512464774789,101.4368896484375,1.1147954761749714,0.7039339158979248,0.35457695521645016,-1.010315309549552,69.55491638183594,57.036284285976244,0.16464711054670614,75.34201693520791,2907.031835415413,0.2133745651333591,1.9079059464985517,2.4809322033898304,17.580177942911785,6.646281878153483,20.187665179155875,7080.0,2360.0,3088.0,3992.0,0.436,17.18,2905.0,7.05,2059,686.3333333333334,994,0.4827586206896552,186,28,1.3542341660174595,0.2038632077875745,109463,30626,38999,11038,746.0,488.0,195.0,0.5145636693217968,930,20,0.021505376344086,4512,1504.0,51.657877604166664,54.0,1938.151605428666,3.6247551290536073,58546,18.56583815574313,7708.603319850078,135743.3653864033,307195.27911122405,0.0132292660196436,8.0,42802.0,1671.0,8137.0,12657.0,221.0,284.0,0.3481582455772428,0.0141408391629342,1.675277777777778,1432,835,3,112,43,3.4753823041881753,2.026497363126485,0.604050279329609,19983,51,54,83,5850,48.49760096689407,0.1237740904424559,11038,625,0.6579402262675392,26.788596280467235,54,5.056521387815631,4650159.0,7.0,17.600126534905648,11285.670600741189,1.9664249841505232,0.0,1505.0,447188.0,448693.0,14.610196558109507,4341.199055433804,4355.809251991914,297.13488372093025,13271,5271,1178,116,32.20795988748692,12.7924162886703,2.8589387949257477,0.281525382182841,1.8744350282485875,51321.0,665.0,124.55313912935848,186.8103734942997,1,5.0,0.0121347147492603,189,110,23,1.376076652566128,0.8008911734511857,1,100.0,97.6168992248062,20.91038276142871,181.1920163967268,2.0,0.0048538858997041,0.01,7.0,7.285714285714286,23.0,0,38,32.0,10.674878485388556,0.2329865231857994,10.893458711314478,10.764518483890306,1.0119782624385043,27267.0,BX 5
206,2,87409.0,3.9633372286099706,22054.393799504225,0.3890416437154063,0.2649612740106854,0.6481025981306273,0.5996265847483544,94.24889882405598,0.8461961663293351,2.216743895969267,0.22144927302190082,-0.6014188199312349,75.76190185546875,54.65128828032352,0.1631044981820742,66.36616366735691,1463.665508482239,0.21461816928115843,1.8933656467737048,1.621083377588954,16.76249885559082,6.7049234708150225,20.29441084723542,6019.0,2006.3,2787.0,3232.0,0.463,22.95,2428.0,9.26,2013,671.0,981,0.4873323397913562,214,59,2.4482604766099603,0.6749877014952693,91053,25871,31484,8893,746.0,488.0,195.0,0.5145636693217968,622,36,0.0578778135048231,3303,1101.0,93.70250706214688,45.0,1946.3340623291415,3.148690148596588,36965,18.60800446882507,7219.08893356903,121829.69762118287,278857.9508698088,0.0,0.0,19251.0,1307.0,5695.0,3033.0,135.0,167.0,0.3419816742750172,0.019212453610956,1.3830555555555557,1153,649,3,105,26,4.396953784316641,2.474954905482654,0.5888985255854293,13386,17,61,47,2482,51.047374984269354,0.0648293272622575,8893,497,0.6560872323786758,33.91336513783859,61,5.130190938015721,1469206.0,2.0,19.16914641152096,5602.802152333665,0.5046089447228578,1.0,782.0,270470.0,271252.0,11.928596216255382,4125.738386970068,4137.666983186323,345.8695652173913,9742,4300,569,66,37.151018011112505,16.39800630751219,2.169875718366148,0.2516903293711173,1.618541285927895,1076.0,50.0,4.103315066717005,12.615223618071443,1,3.0,0.0114404695168689,249,95,32,2.848676909700374,1.0868446041025523,2,100.0,110.01666666666664,33.2817193200528,86.28812954760868,3.0,0.0114404695168689,0.02,2.0,10.666666666666666,23.0,0,18,9.0,4.54148050250572,0.1029642256518207,10.893458711314478,10.764518483890306,1.0119782624385043,17353.0,BX 6
207,2,139443.0,4.95231816023113,28157.116624649992,0.2598648179176049,0.14415926220749697,0.7285055542408009,0.6047928538056069,82.06487274169922,0.3909060752844777,1.0130666039376075,-0.1746678085739856,-1.495951941527998,70.82327270507812,54.58639184440207,0.10752391279503012,64.90107068838164,1827.4270164374147,0.23701657458563535,1.7258124766529699,1.2999683243585682,15.903494834899902,6.56028938293457,20.060885888942774,6220.0,2073.3,2964.0,3256.0,0.477,14.87,2367.0,5.66,1923,641.0,924,0.4804992199687987,190,39,1.362563915004697,0.2796841720272799,102186,28265,34696,9584,746.0,488.0,195.0,0.5145636693217968,1238,35,0.0282714054927302,4103,1367.6666666666667,36.384548611111114,28.0,1929.5339083878644,3.5685002981514606,56582,16.829165623367395,5274.689844808331,58549.741507846426,148104.00629017316,0.0,0.0,35496.0,3336.0,12906.0,5854.0,319.0,360.0,0.4312738747716326,0.0459392127553562,0.6144444444444445,1367,562,6,114,32,3.2677629330024933,1.343440210934456,0.4550109729334308,29500,122,78,163,9788,70.51865875901503,0.2916364870711808,9584,515,0.63608367845386,22.91019747614915,78,5.249897032748923,6677186.0,9.0,18.026743955876988,15961.56613574483,1.817272049797704,0.0,1247.0,423807.0,425054.0,11.923629487795491,4052.379825448391,4064.303454936186,339.86126704089816,13230,4830,1169,183,31.625825606161655,11.545936332408225,2.794451257264019,0.4374547306067712,2.127009646302251,40540.0,497.0,96.90937037594811,100.3538009721621,1,7.0,0.0167332410614611,224,127,28,1.6063911419002743,0.910766406345245,2,100.0,87.79239263803682,18.236279051899068,164.5640800650143,3.0,0.0071713890263405,0.01,9.0,7.444444444444445,23.0,0,39,17.0,7.874845549123385,0.1219136134477886,10.893458711314478,10.764518483890306,1.0119782624385043,27684.0,BX 7
208,2,106607.0,8.553868401243216,12463.016146531525,0.17383918158891754,0.11532075754875383,0.5171517817779321,0.5032139606363765,49.5887082417806,-0.8226563212510057,0.09926512689401477,-0.6405747411985656,-2.304211762760951,67.07398986816406,51.86989035506243,0.10665190354453764,46.46974401305731,579.1531699599199,0.22607993540573273,1.7545517004465818,1.180590717299578,14.55489985148112,6.458751996358235,19.849883259206578,2970.0,990.0,1408.0,1562.0,0.474,9.29,782.0,2.45,409,136.33333333333334,207,0.5061124694376528,141,54,1.3226148376748244,0.5065333420882305,48530,12843,20024,5105,746.0,488.0,195.0,0.5145636693217968,431,5,0.0116009280742459,3472,1157.3333333333333,,,1942.3505154639176,2.7817857142857143,46862,10.293758114478658,6824.3650343092,27985.794416743593,67991.39093893139,0.0062847655407243,11.0,17664.0,1905.0,4522.0,2350.0,293.0,792.0,0.3839249966635527,0.0453423194981983,0.7191666666666666,788,336,6,59,13,2.4638782318859613,1.050587672479293,0.5025380710659898,21448,31,153,54,12247,67.06251309326154,0.0969292197823157,5105,289,0.570301852224233,15.962053773829735,153,5.9620221785952525,1807418.0,3.0,15.452552484207756,5651.342469693985,0.3507071869761913,1.0,876.0,322217.0,323093.0,10.956128584426914,4029.966762657862,4040.9228912422886,367.82762557077626,4444,1703,142,69,13.895272668148746,5.324853589976893,0.4439983615835108,0.2157456827412834,1.4962962962962962,424.0,30.0,1.3257415867000604,3.5070718697619134,1,13.0,0.0406477373280678,191,77,34,1.791627191460223,0.722279024829514,1,100.0,83.98981288981288,20.459258978962996,56.23005231184934,45.0,0.1407037061356196,0.3,3.0,7.611111111111112,23.0,0,7,1.0,0.8183167696111131,0.0093802470757079,10.893458711314478,10.764518483890306,1.0119782624385043,21165.0,BX 8
209,2,172669.0,10.617208739394169,16263.125670622607,0.2614105484447416,0.2693766686550568,0.5794670728387841,0.5419423946938268,76.46892801920573,0.1817980050157025,-0.10469855515365382,0.029681082291412572,1.3249905936795026,66.23713684082031,53.81329336845927,0.12050445739626511,40.77744123148915,663.168651274136,0.19713108933390144,2.085178431883303,1.3525654234494129,16.42684809366862,6.618640740712483,20.797315286553424,8116.0,2705.3,4072.0,4044.0,0.502,15.67,3181.0,6.14,2571,857.0,1286,0.5001944768572539,217,39,1.2567397737868409,0.225865673629893,111737,31174,40513,10651,746.0,488.0,195.0,0.5145636693217968,705,2,0.0028368794326241,3413,1137.6666666666667,91.62463027695615,95.0,1946.1455327281417,2.3087044534412957,67271,17.561770975637277,7166.350106001572,91480.05667809903,204788.0651582248,0.0115249407826535,295.0,25067.0,7297.0,8734.0,4320.0,204.0,283.0,0.3113318989157491,0.0149770071298991,0.9713888888888887,2026,850,12,95,34,3.9111440578988312,1.6409044665419577,0.4787759131293188,25180,37,238,144,11250,48.609381726501766,0.0714276061906499,10651,478,0.5944567231487062,20.561498203692228,238,7.471904666167264,3868917.0,4.0,21.427866460931103,7468.8508070354255,0.3767346890504503,0.0,2434.0,537041.0,539475.0,18.795112807355885,4146.978708781927,4165.773821589283,220.64133114215284,13182,5520,571,153,25.44753256230128,10.656226653307773,1.1023017063475975,0.2953628039775524,1.6241991128634796,0.0,0.0,0.0,0.0,0,11.0,0.0212352342728959,239,139,32,1.3841511794242165,0.8050084265270546,2,100.0,86.64245014245014,24.063746854103876,33.05846896417702,6.0,0.0115828550579432,0.03,4.0,8.25,23.0,0,4,0.0,0.3767346890504503,0.0,10.893458711314478,10.764518483890306,1.0119782624385043,34280.0,BX 9
210,2,129124.0,16.625450031296722,7766.6469032073965,0.1425502128002517,0.23414702146773644,0.44134320498125834,0.5091044469116185,43.07135518391927,-1.0661953819053474,0.5559966518731597,-0.6427544011626466,-0.38331154928658717,68.94793701171875,52.48287622241993,0.1041644399106342,23.953718905857937,186.04007676048198,0.19689621726479145,2.0485294117647057,1.2311901504787963,14.87049134572347,6.3930122057596845,20.351349478182584,3935.0,1311.7,1742.0,2193.0,0.443,10.16,1060.0,2.74,459,153.0,267,0.5816993464052288,242,97,1.874167466931012,0.7512158855054056,59390,14629,24643,5608,746.0,488.0,195.0,0.5145636693217968,853,162,0.1899179366940211,2794,931.3333333333334,6.786324786324786,6.0,1945.072734887617,2.0657809871003927,50529,16.166857920959764,7000.0,73537.84484534479,167181.1941580459,0.0090997800563799,72.0,12111.0,1076.0,2274.0,1013.0,130.0,367.0,0.3299203010847908,0.0387978746955944,1.0197222222222222,1036,486,5,60,13,2.6744318123147774,1.2546079737306777,0.5173745173745173,15575,27,662,13,8019,40.20682961081338,0.0697004429850376,5608,230,0.4910253042640749,14.47704015778115,662,13.272395065367874,2695810.0,6.0,19.038011263302742,6959.227822351642,0.3608808325930842,0.0,1290.0,279788.0,281078.0,13.320529103807194,2889.088524725587,2902.4090538293945,216.88992248062016,5880,2127,183,226,15.179207583408198,5.490846008487965,0.4724141135652551,0.5834185227636484,1.49428208386277,0.0,0.0,0.0,0.0,0,2.0,0.0051629957766694,304,138,36,2.3543260741612713,1.068740125770577,1,99.9,85.57484662576688,30.71904368808969,9.803929285445454,1.0,0.0025814978883347,0.01,6.0,8.305555555555555,23.0,0,24,0.0,1.443523330372337,0.0,10.893458711314478,10.764518483890306,1.0119782624385043,25635.0,BX 10
211,2,117283.0,9.31922578972913,12585.058313455556,0.17082480395881336,0.2213705311085153,0.46043331088051975,0.5370587777902722,74.60131072998047,0.11200928001620342,-0.2604735673352903,-0.3238235563455296,-0.027926639263655087,65.5979995727539,49.80477352872504,0.044352340369022414,31.786362899994028,400.0332306690851,0.2255901287553648,1.6532976827094474,0.9228340933005963,15.539114952087402,6.514125982920329,20.444125524465587,4250.0,1416.7,2044.0,2206.0,0.481,12.08,1296.0,3.68,1212,404.0,546,0.4504950495049505,147,30,1.253378580015859,0.255791546942012,70800,17337,26244,6430,746.0,488.0,195.0,0.5145636693217968,596,8,0.0134228187919463,3247,1082.3333333333333,84.75378575434661,66.0,1943.5951562755688,2.109932682045809,53520,15.581533696881849,6706.3368576037365,68773.38571571224,161920.35606638162,0.0021742281490071,58.0,13504.0,1895.0,6095.0,1249.0,243.0,354.0,0.352997640283166,0.0353557573091229,1.073611111111111,969,420,6,75,30,2.754022322075663,1.1936938857293895,0.4953560371517028,20234,28,208,63,9377,57.507624009163024,0.0795795923819593,6430,322,0.5408633626055651,18.274884964857083,208,7.439576634725776,2645973.0,6.0,18.749315759910225,7520.194742631072,0.6438095164666537,0.0,1076.0,378589.0,379665.0,12.232520200426888,4303.994042899084,4316.226563099512,351.8485130111524,6255,2620,171,70,17.777512512469837,7.446376144311907,0.4860039391898229,0.1989489809548982,1.4717647058823529,0.0,0.0,0.0,0.0,0,2.0,0.0056842565987113,220,100,34,1.875804677574755,0.8526384898067069,2,100.0,94.86794425087108,26.279791352941704,30.7955552043216,6.0,0.0170527697961341,0.05,6.0,6.666666666666667,23.0,0,5,0.0,0.5365079303888781,0.0,10.893458711314478,10.764518483890306,1.0119782624385043,23284.0,BX 11
212,2,161037.0,14.390790777933818,11190.281513016422,0.1944885358951337,0.5777492129138024,0.2910324956376485,0.5530177578081331,57.7086067199707,-0.5192336847250115,3.62653443988711,-0.5260571800489908,-1.635678318721654,81.54620361328125,51.15024478772399,0.06084407499617004,259.05847724436,2898.9372886977467,0.3004458507119229,1.2045785529073278,2.736535729018655,15.037519137064615,6.453065713246663,20.024409211200215,8015.0,2671.7,4000.0,4015.0,0.499,16.59,2775.0,5.74,3668,1222.6666666666667,2070,0.564340239912759,181,33,1.123965299900023,0.2049218502580152,102310,28678,36567,9539,746.0,488.0,195.0,0.5145636693217968,1354,31,0.0228951255539143,3866,1288.6666666666667,87.17346563763323,61.0,1946.6105097321745,2.250378795624169,58918,14.56289211554478,6377.17860354642,55713.29336499376,137515.37779567082,0.005414904649242,7.0,153177.0,2810.0,5082.0,3255.0,184.0,313.0,0.1269739971221635,0.0052439237313136,2.85625,1984,1038,6,140,27,4.1067166758778,2.148574551190099,0.5534274193548387,26241,53,226,51,12103,54.31670982445028,0.1097056370068162,9539,563,0.5882171575156628,19.74494474354755,226,5.234660266483807,4130230.0,9.0,21.794124325231067,8549.236096880426,0.6253797663498355,0.0,1243.0,386252.0,387495.0,10.291630701846987,3198.039373974097,3208.331004675944,310.7417538213998,11665,5015,299,183,24.145589729896443,10.380637162060063,0.6189053861327936,0.3787949353254221,1.4553961322520277,0.0,0.0,0.0,0.0,0,3.0,0.0062097530381216,234,157,30,1.4530822109204715,0.9749312269851028,2,100.0,85.77670682730924,23.670128707044093,17.30217353567878,3.0,0.0062097530381216,0.0,9.0,7.0,23.0,0,16,0.0,1.1117862512885963,0.0,10.893458711314478,10.764518483890306,1.0119782624385043,31971.0,BX 12
